0,1,2,3,4,5,6
番号,基準点コード,局名称,県名,施設名,受信機名,アンテナ名
50498,EL03725120902,城辺,沖縄県,宮古島市いこいの森,TRIMBLE NETR9,TRM59800.80 GSI
50499,EL03622574502,与那国,沖縄県,与那国町立久部良中学校,NetR9,TRM59800.80
50500,EL03623561301,西表島,沖縄県,竹富町立うえはら幼稚園,TOPCON NETG5,TRM59800.80 GSI
5105,EL05239414303,初島,静岡県,初島公園,TRIMBLE NETR9,TPSCR.G5 GSI
5113,EL04939564301,八丈,東京都,八丈町富士野球場,TOPCON NETG5,TPSCR.G5 GSI
60501,EL06741516302,利尻,北海道,久連自治会館,TRIMBLE NETR9,TRM59800.80 GSI
60502,EL06642679701,雄武,北海道,雄武町テニスコート,TOPCON NETG5,TRM59800.80 GSI
60503,EL06643246902,湧別,北海道,湧別町総合体育館,TOPCON NETG5,TRM159900.00 GSI
60504,EL06643203601,滝上,北海道,滝上町役場,TOPCON NETG5,TRM59800.80 GSI
60505,EL06544728302,網走,北海道,網走市立南小学校,TOPCON NETG5,TRM59800.80 GSI
60506,EL06542649601,愛別,北海道,愛別町立愛別小学校,TOPCON NETG5,TRM59800.80 GSI
60507,EL06544509902,美幌,北海道,ひがしまち公園,TRIMBLE NETR9,TRM159900.00 GSI
60508,EL06542438203,旭川,北海道,旭川市立東光小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60509,EL06541468901,北竜,北海道,北竜町Ｂ＆Ｇ海洋センター,TOPCON NETG5,TRM59800.80 GSI
60510,EL06542572202,上川,北海道,層雲峡青少年旅行村,TRIMBLE ALLOY,TRM59800.80 GSI
60511,EL06543440601,置戸,北海道,置戸町排雪センター,TRIMBLE ALLOY,TRM59800.80 GSI
60512,EL06445627002,根室３,北海道,根室市立厚床中学校,TOPCON NETG5,TRM59800.80 GSI
60513,EL06544102602,阿寒２,北海道,釧路市立阿寒湖中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60514,EL06542030101,富良野,北海道,富良野市立扇山小学校,TOPCON NETG5,TRM159900.00 GSI
60515,EL06444746701,標茶,北海道,駒ヶ丘総合公園,TRIMBLE NETR9,TPSCR.G5 GSI
60516,EL06441679101,三笠,北海道,三笠運動公園,TRIMBLE ALLOY,TRM159900.00 GSI
60517,EL06440665802,小樽２,北海道,忍路漁港,TRIMBLE ALLOY,TRM159900.00 GSI
60518,EL06442569402,新得,北海道,新得町総合体育館（サホロアリーナ）,TOPCON NETG5,TRM59800.80 GSI
60519,EL06445643103,根室４,北海道,根室市立落石小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60520,EL06441449301,江別,北海道,江別市立野幌中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60521,EL06443312301,帯広,北海道,あづさ公園,TOPCON NETG5,TRM159900.00 GSI
60522,EL06441246602,恵庭,北海道,恵庭市立恵庭小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60523,EL06441132202,千歳,北海道,千歳市立支笏湖小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60524,EL06340677101,壮瞥,北海道,壮瞥町道の駅　そうべつサムズ,5700,TRM29659.00
60525,EL06340666103,虻田,北海道,洞爺湖町立虻田小学校,TOPCON NETG5,TRM59800.80 GSI
60526,EL06340576001,伊達,北海道,伊達市市民プール,TOPCON NETG5,TPSCR.G5 GSI
60527,EL06339037502,奥尻２,北海道,奥尻町総合研修センター,TRIMBLE NETR9,TRM59800.80 GSI
60528,EL06340154302,砂原,北海道,ふるさと交流館,TRIMBLE NETR9,TPSCR.G5 GSI
60529,EL06240757702,七飯,北海道,七飯町立軍川小学校,TOPCON NETG5,TPSCR.G5 GSI
60530,EL06240506502,上ノ国,北海道,洲根子岬灯台,TOPCON NETG5,TRM59800.80 GSI
60531,EL06444357701,釧路町,北海道,釧路町立仙鳳趾小学校（廃校）,TOPCON NETG5,TRM59800.80 GSI
60532,EL06343125503,えりも２,北海道,猿留川,TOPCON NETG5,TPSCR.G5 GSI
60533,EL06241038502,東通,青森県,東通村立尻屋小学校（廃校）,TRIMBLE ALLOY,TRM59800.80 GSI
60534,EL06140632901,今別,青森県,今別町立今別中学校,TOPCON NETG5,TRM59800.80 GSI
60535,EL06140567502,脇野沢,青森県,むつ市立脇野沢小学校,TOPCON NETG5,TPSCR.G5 GSI
60536,EL06140269902,平内,青森県,平内町立土屋小学校,5700,TRM29659.00
60537,EL06141213002,野辺地,青森県,野辺地町立野辺地小学校,TOPCON NETG5,TPSCR.G5 GSI
60538,EL06140044702,浪岡,青森県,青森市立浪岡中学校,TOPCON NETG5,TPSCR.G5 GSI
60539,EL06141031001,三沢,青森県,三沢市木崎野公園,TOPCON NETG5,TPSCR.G5 GSI
60540,EL06040734801,弘前,青森県,弘前市立北小学校,TRIMBLE ALLOY,TRM159900.00 GSI
60541,EL06040767402,黒石,青森県,黒石市立大川原小学校沖揚平分校跡地,TRIMBLE NETR9,TPSCR.G5 GSI
60542,EL06140239601,金木,青森県,金木町芦野グラウンド,TRIMBLE ALLOY,TRM59800.80 GSI
60543,EL05941704502,岩手松尾,岩手県,八幡平市松尾総合支所,TOPCON NETG5,TPSCR.G5 GSI
60544,EL05940062102,湯田,岩手県,西和賀町立湯本小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60545,EL05841228102,岩手川崎,岩手県,川崎村老人ホーム「寿松苑」,5700,TRM29659.00
60546,EL05841547602,住田,岩手県,住田町運動公園,TRIMBLE NETR9,TPSCR.G5 GSI
60547,EL05941351401,川井,岩手県,特別養護老人ホーム「心生苑」多目的広場,TRIMBLE ALLOY,TPSCR.G5 GSI
60548,EL05740665702,色麻,宮城県,色麻町立色麻中学校,NetR9,TRM59800.80
60549,EL05741511702,矢本,宮城県,東松島市立矢本東小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60550,EL05741346001,牡鹿,宮城県,石巻市牡鹿清崎総合運動公園,TOPCON NETG5,TRM59800.80 GSI
60551,EL05939666701,男鹿２,秋田県,男鹿市立船川第一小学校,TOPCON NETG5,TPSCR.G5 GSI
60552,EL05940509303,天王,秋田県,潟上市立天王南中学校,TOPCON NETG5,TRM59800.80 GSI
60553,EL05940454801,田沢湖,秋田県,仙北市立生保内中学校,TOPCON NETG5,TPSCR.G5 GSI
60554,EL05840643002,湯沢,秋田県,湯沢市立岩崎小学校,TRIMBLE ALLOY,TRM59800.80 GSI
60555,EL05839471402,遊佐,山形県,遊佐町立遊佐中学校,TOPCON NETG5,TPSCR.G5 GSI
60556,EL05740529902,村山,山形県,村山市立西郷小学校,TRIMBLE ALLOY,TRM159900.00 GSI
60557,EL05740127101,上山,山形県,上山市立南小学校,TOPCON NETG5,TPSCR.G5 GSI
60558,EL05640578502,相馬２,福島県,相馬市立中村第二中学校,NETG3,TRM29659.00
60559,EL05640313601,猪苗代２,福島県,猪苗代町中ノ沢運動場,TRIMBLE NETR9,TPSCR.G5 GSI
60560,EL05640324901,二本松,福島県,あだたら高原野営場,TOPCON NETG5,TRM59800.80 GSI
60561,EL05640110001,福島郡山２,福島県,郡山市少年湖畔の村,TRIMBLE ALLOY,TPSCR.G5 GSI
60562,EL05540769602,福島川内,福島県,川内第５区生活改善センター,5700,TRM29659.00
60563,EL05539541601,舘岩,福島県,南会津町青少年センター跡,TOPCON NETG5,TRM59800.80 GSI
60564,EL05739036601,黒川,新潟県,胎内市立黒川中学校,TOPCON NETG5,TRM59800.80 GSI
60565,EL05738022901,金井,新潟県,佐渡市立金井中学校,TOPCON NETG5,TPSCR.G5 GSI
60566,EL05638254601,出雲崎,新潟県,出雲崎町立出雲崎中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60567,EL05638041101,柏崎２,新潟県,柏崎市立鯨波小学校,TOPCON NETG5,TPSCR.G5 GSI
60568,EL05539708102,守門,新潟県,魚沼市立守門中学校,TRIMBLE NETR9,TPSCR.G5 GSI
60569,EL05538416902,新井,新潟県,妙高市立斐太北小学校,TOPCON NETG5,TPSCR.G5 GSI
60570,EL05537374102,糸魚川２,新潟県,旧根知小学校,TOPCON NETG5,TPSCR.G5 GSI
60571,EL05639500501,小須戸,新潟県,新潟市立小須戸中学校,TOPCON NETG5,TRM159900.00 GSI
60572,EL05537028902,滑川,富山県,滑川市立南部小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60573,EL05437707202,砺波,富山県,砺波海洋センターマリーナ（駐車場）,TRIMBLE NETR9,TPSCR.G5 GSI
60574,EL05537716101,能都,石川県,能登町立武道場「雄志館」,TRIMBLE NETR9,TPSCR.G5 GSI
60575,EL05536558701,富来,石川県,志賀町立富来小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60576,EL05536574902,能登島,石川県,七尾市立能登島グラウンド,TOPCON NETG5,TRM59800.80 GSI
60577,EL05536168002,押水,石川県,宝達志水町立押水中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60578,EL05436444802,鳥越,石川県,白山市立鳥越小学校（駐車場）,TRIMBLE NETR9,TPSCR.G5 GSI
60579,EL05336716401,鯖江,福井県,鯖江市立神明小学校,TRIMBLE NETR9,TRM159900.00 GSI
60580,EL05336600402,河野,福井県,南越前町立河野中学校,TRIMBLE NETR9,TRM59800.80 GSI
60581,EL05540039901,里美,茨城県,里美運動公園,TRIMBLE NETR9,TPSCR.G5 GSI
60582,EL05439376901,下館,茨城県,筑西市立養蚕小学校,TRIMBLE ALLOY,TRM159900.00 GSI
60583,EL05439173401,石下,茨城県,常総市立飯沼小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60584,EL05440013601,阿見,茨城県,阿見町立阿見第二小学校,TOPCON NETG5,TPSCR.G5 GSI
60585,EL05540314301,那須,栃木県,那須町伊王野山村ひろば,TOPCON NETG5,TRM59800.80 GSI
60586,EL05539367402,塩原,栃木県,那須塩原市立塩原中学校,TRIMBLE NETR9,TPSCR.G5 GSI
60587,EL05539163803,塩谷,栃木県,塩谷町立玉生小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60588,EL05540013202,烏山,栃木県,那須烏山市立七合小学校,TOPCON NETG5,TRM59800.80 GSI
60589,EL05439734901,足尾,栃木県,日光市横根山園地,TOPCON NETG5,TRM59800.80 GSI
60590,EL05440615402,茂木,栃木県,茂木町立並松運動公園,TRIMBLE ALLOY,TPSCR.G5 GSI
60591,EL05438743702,草津,群馬県,草津町立草津小学校,TOPCON NETG5,TPSCR.G5 GSI
60592,EL05439208501,藤岡,群馬県,ふじの咲く丘,TRIMBLE ALLOY,TRM59800.80 GSI
60593,EL05438177202,万場,群馬県,みかぼ高原荘,TRIMBLE NETR9,TPSCR.G5 GSI
60594,EL05239131401,大島３,東京都,大島公園,TRIMBLE NETR9,TPSCR.G5 GSI
60595,EL05239028803,大島４,東京都,大島町椿公園,TRIMBLE NETR9,TPSCR.G5 GSI
60596,EL05139622103,利島,東京都,利島村清掃センター,TRIMBLE NETR9,TPSCR.G5 GSI
60597,EL05139319602,式根島,東京都,式根島スポーツ広場,TRIMBLE NETR9,TRM59800.80 GSI
60598,EL05139218102,神津島２,東京都,名組湾赤崎トンネル入口,TOPCON NETG5,TPSCR.G5 GSI
60599,EL05139141401,三宅３,東京都,三七山スポーツ公園,TRIMBLE NETR9,TPSCR.G5 GSI
60600,EL05139039802,三宅４,東京都,三宅村立阿古小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60601,EL05039646902,御蔵島,東京都,村道島分線終点駐車場,TOPCON NETG5,TRM59800.80 GSI
60602,EL04839565101,青ヶ島,東京都,向沢取水場,TOPCON NETG5,TPSCR.G5 GSI
60603,EL03942716302,母島,東京都,評議平運動場,TOPCON NETG5,TPSCR.G5 GSI
60604,EL03741123503,硫黄島１,東京都,海上自衛隊硫黄島航空基地,TRIMBLE NETR9,TRM59800.80 GSI
60605,EL03741120302,硫黄島２,東京都,国有林,TRIMBLE NETR9,TRM59800.80 GSI
60606,EL05338357501,山梨一宮,山梨県,笛吹市いちのみや桃の里スポーツ公園,TOPCON NETG5,TPSCR.G5 GSI
60607,EL05339201201,道志,山梨県,道志村林間広場,TRIMBLE ALLOY,TRM59800.80 GSI
60608,EL05437278802,松本,長野県,松本市立清水中学校,TOPCON NETG5,TPSCR.G5 GSI
60609,EL05437267902,梓川,長野県,松本市立梓川小学校,TOPCON NETG5,TRM59800.80 GSI
60610,EL05438334901,佐久,長野県,佐久市立平根小学校,TRIMBLE ALLOY,TRM59800.80 GSI
60611,EL05437150402,奈川,長野県,奈川村農村公園,TOPCON NETG5,TPSCR.G5C   GSI
60612,EL05438013703,茅野,長野県,茅野市立北部中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60613,EL05338746601,川上,長野県,川上村農村総合文化センター,TRIMBLE NETR9,TPSCR.G5 GSI
60614,EL05337645701,三岳,長野県,木曽町北部分館前共有地,TOPCON NETG5,TPSCR.G5 GSI
60615,EL05337477801,駒ヶ根,長野県,駒ヶ根市立中沢小学校,TRIMBLE NETR9,TRM59800.80 GSI
60616,EL05337051402,浪合,長野県,阿智村村有地（通称：馬の背）,TOPCON NETG5,TRM59800.80 GSI
60617,EL05436371201,大野白川,岐阜県,白川村防災グランド,TOPCON NETG5,TRM59800.80 GSI
60618,EL05437324901,上宝,岐阜県,高山市立北稜中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60619,EL05337619602,萩原,岐阜県,下呂市立萩原北中学校,TOPCON NETG5,TPSCR.G5 GSI
60620,EL05238262201,賀茂,静岡県,西伊豆町営宇久須キャンプ場,TOPCON NETG5,TRM159900.00 GSI
60621,EL05238674402,裾野２,静岡県,裾野市立深良中学校,TOPCON NETG5,TPSCR.G5 GSI
60622,EL05238001702,小笠,静岡県,菊川市立小笠南幼稚園,TOPCON NETG5,TPSCR.G5 GSI
60623,EL05238011401,静岡相良２,静岡県,静岡県相良地殻変動観測施設,TOPCON NETG5,TPSCR.G5 GSI
60624,EL05138709302,大東２,静岡県,掛川市立大浜中学校,TOPCON NETG5,TPSCR.G5 GSI
60625,EL05138716202,浜岡２,静岡県,御前崎市立浜岡東小学校,TOPCON NETG5,TRM59800.80 GSI
60626,EL05238475202,沼津,静岡県,沼津市立静浦東小学校,TOPCON NETG5,TRM159900.00 GSI
60627,EL05440102605,つくば３,茨城県,国土交通省国土地理院,TRIMBLE ALLOY,TRM59800.80 GSI
60628,EL05238073501,下田,静岡県,下田市立稲生沢中学校,TOPCON NETG5,TPSCR.G5 GSI
60629,EL05237608502,瀬戸,愛知県,瀬戸市立西陵小学校,TRIMBLE NETR9,TRM59800.80 GSI
60630,EL05236670702,名古屋,愛知県,名古屋地方気象台,TOPCON NETG5,TRM59800.80 GSI
60631,EL05236368902,知多,愛知県,知多市立新知小学校,TRIMBLE ALLOY,TRM59800.80 GSI
60632,EL05236268602,常滑２,愛知県,常滑市立鬼崎南小学校,TOPCON NETG5,TRM59800.80 GSI
60633,EL05236456502,桑名,三重県,江場ポンプ場,TRIMBLE NETR9,TRM159900.00 GSI
60634,EL05236232102,関,三重県,亀山市立関小学校,TRIMBLE NETR9,TRM59800.80 GSI
60635,EL05136727602,白山,三重県,八ッ山小学校跡地,TRIMBLE ALLOY,TRM59800.80 GSI
60636,EL05136551001,度会,三重県,宮リバー度会パーク,TOPCON NETG5,TPSCR.G5 GSI
60637,EL05136224702,紀伊長島,三重県,紀北町立東小学校,TRIMBLE ALLOY,TRM159900.00 GSI
60638,EL05336120101,虎姫,滋賀県,虎姫町立虎姫小学校,TOPCON NETG5,TRM159900.00 GSI
60639,EL05236500301,野洲,滋賀県,野洲市立祇王小学校,TOPCON NETG5,TRM59800.80 GSI
60640,EL05335402202,網野,京都府,京丹後市立網野中学校,TOPCON NETG5,TPSCR.G5 GSI
60641,EL05335137301,舞鶴,京都府,舞鶴市泉源寺公園,TRIMBLE ALLOY,TRM59800.80 GSI
60642,EL05235743302,京都美山,京都府,南丹市立美山中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60643,EL05235466102,京都左京２,京都府,京都市立宝ヶ池公園,TOPCON NETG5,TPSCR.G5 GSI
60644,EL05235364102,京都伏見,京都府,国立京都教育大学,TOPCON NETG5,TPSCR.G5 GSI
60645,EL05334354402,香住,兵庫県,香美町立奥佐津小学校,TRIMBLE NETR9,TRM59800.80 GSI
60646,EL05334155801,兵庫日高,兵庫県,植村直己記念スポーツ公園,TRIMBLE ALLOY,TRM59800.80 GSI
60647,EL05235608102,青垣,兵庫県,青垣総合運動公園（グリーンベル青垣）,TOPCON NETG5,TRM59800.80 GSI
60648,EL05234569102,生野,兵庫県,栃原運動広場（林業者等健康増進施設）,TRIMBLE ALLOY,TRM59800.80 GSI
60649,EL05234372502,滝野,兵庫県,加東市滝野公民館（滝野情報交流館）,TRIMBLE NETR9,TRM159900.00 GSI
60650,EL05135347201,かつらぎ,和歌山県,和歌山県立紀北農芸高等学校,TOPCON NETG5,TRM59800.80 GSI
60651,EL05135130403,和歌山清水,和歌山県,有田川町清水行政局,5700,TRM29659.00
60652,EL05135013301,広川,和歌山県,広川町営Ｂ＆Ｇ海洋センター,TRIMBLE NETR9,TRM159900.00 GSI
60653,EL05035236901,すさみ２,和歌山県,すさみ町立周参見保育所,TRIMBLE ALLOY,TRM159900.00 GSI
60654,EL05333122702,米子,鳥取県,気象庁米子測候所,5700,TRM29659.00
60655,EL05334023602,八東,鳥取県,八頭町立八東小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60656,EL05333217102,美保関,島根県,旧松江市立千酌小学校,TOPCON NETG5,TRM59800.80 GSI
60657,EL05232237601,石見,島根県,邑南町立石見中学校,TRIMBLE NETR9,TPSCR.G5 GSI
60658,EL05132608101,匹見,島根県,益田市立匹見小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60659,EL05131562902,柿木,島根県,吉賀町立柿木小学校,TRIMBLE ALLOY,TPSCR.G5 GSI
60660,EL05233640502,岡山新庄,岡山県,新庄村総合運動公園,TRIMBLE ALLOY,TPSCR.G5 GSI
60661,,岡山加茂,岡山県,加茂町福祉センター,GP-R1DY,TOP700779A
60662,EL05233339102,神郷,岡山県,新見市立神代保育園,TRIMBLE ALLOY,TPSCR.G5 GSI
60663,EL05232167802,三次,広島県,三次市寺戸浄水場,TRIMBLE NETR9,TRM159900.00 GSI
60664,EL05233123702,豊松,広島県,陽光の里健康広場,TRIMBLE ALLOY,TPSCR.G5 GSI
60665,EL05132414501,広島佐伯,広島県,佐伯総合スポーツ公園,TRIMBLE ALLOY,TRM59800.80 GSI
60666,EL05132331602,江田島,広島県,石風呂児童公園,TRIMBLE ALLOY,TPSCR.G5 GSI
60667,EL05132275001,木江,広島県,大崎上島町立木江幼稚園,TRIMBLE NETR9,TRM59800.80 GSI
60668,EL05231111202,萩２,山口県,萩市立見島小学校,TOPCON NETG5,TRM59800.80 GSI
60669,EL05131411403,長門,山口県,小河内公園,TRIMBLE NETR9,TPSCR.G5 GSI
60670,EL05131201502,山口豊田,山口県,下関市立豊田下小学校,TOPCON NETG5,TPSCR.G5 GSI
60671,EL05131064603,徳山,山口県,周南市周南緑地公園,5700,TRM29659.00
60672,EL05032629802,東和,山口県,周防大島町立東和図書館,TOPCON NETG5,TRM59800.80 GSI
60673,EL05134240802,鳴門,徳島県,鳴門市立第一中学校,TOPCON NETG5,TRM159900.00 GSI
60674,EL05133064902,三好,徳島県,東みよし市立給食センター,TRIMBLE NETR9,TPSCR.G5 GSI
60675,EL05034524401,上那賀,徳島県,徳島県立那賀高等学校　平谷分校,TRIMBLE ALLOY,TPSCR.G5 GSI
60676,EL05133573902,直島,香川県,直島町ふるさと海の家「つつじ荘」,TOPCON NETG5,TPSCR.G5 GSI
60677,EL05133466202,丸亀,香川県,丸亀市本島公民館,TOPCON NETG5,TRM59800.80 GSI
60678,EL05133310502,弓削,愛媛県,立花様私有地（旧佐島小学校横）,TRIMBLE ALLOY,TPSCR.G5 GSI
60679,EL05032765201,北条,愛媛県,河野別府公園（松山市文化の森公園）,TRIMBLE NETR9,TPSCR.G5 GSI
60680,EL05032333802,長浜,愛媛県,肱川あらし展望公園,TOPCON NETG5,TPSCR.G5 GSI
60681,EL04932641302,宇和島,愛媛県,宇和島市環境センター,TOPCON NETG5,TRM59800.80 GSI
60682,EL05033538604,高知大川,高知県,（社）大川村ふるさとむら公社,4000SSI,TRM23903.00
60683,EL04933719802,中土佐２,高知県,中土佐ふれあい広場,TOPCON NETG5,TPSCR.G5 GSI
60684,EL04933615002,窪川,高知県,四万十町立窪川中学校,TOPCON NETG5,TRM59800.80 GSI
60685,EL05030459901,直方,福岡県,直方市頓野公園,TRIMBLE ALLOY,TPSCR.G5 GSI
60686,EL05031403102,行橋,福岡県,行橋市立仲津中学校,TRIMBLE NETR9,TRM59800.80 GSI
60687,EL05030366501,田川,福岡県,田川市成道寺公園,TOPCON NETG5,TPSCR.G5 GSI
60688,EL04930759602,田主丸,福岡県,久留米市立水縄小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60689,EL04929673501,山内,佐賀県,武雄市中央公園,TRIMBLE NETR9,TPSCR.G5 GSI
60690,EL04929751501,吉井,長崎県,吉井町ゲートボール場,TRIMBLE NETR9,TPSCR.G5 GSI
60691,EL04929710001,宇久,長崎県,佐世保市総合センター,TRIMBLE ALLOY,TPSCR.G5 GSI
60692,EL04929206202,若松,長崎県,若松中学校バス待合所付近町有地,TRIMBLE NETR9,TPSCR.G5 GSI
60693,EL04930115302,愛野,長崎県,雲仙市市有地,TOPCON NETG5,TRM59800.80 GSI
60694,EL04930125602,島原,長崎県,島原市営杉谷運動広場,TRIMBLE NETR9,TPSCR.G5 GSI
60695,EL04930015702,小浜,長崎県,丸尾斎苑,TRIMBLE NETR9,TPSCR.G5 GSI
60696,EL04930026802,深江,長崎県,南島原市柔剣道場,TOPCON NETG5,TPSCR.G5 GSI
60697,EL04830729302,西有家,長崎県,飛町児童公園,TOPCON NETG5,TRM59800.80 GSI
60698,EL04828746901,玉之浦,長崎県,五島市　玉之浦支所,TOPCON NETG5,TPSCR.G5 GSI
60699,EL04931504501,熊本小国,熊本県,ゆうステーション前広場,TRIMBLE ALLOY,TPSCR.G5 GSI
60700,EL04930451903,鹿本,熊本県,一本松公園,TOPCON NETG5,TPSCR.G5 GSI
60701,EL04930274901,長陽,熊本県,南阿蘇村長陽運動公園,TOPCON NETG5,TRM59800.80 GSI
60702,EL04830669302,泉,熊本県,泉町平集会場,TOPCON NETG5,TRM59800.80 GSI
60703,EL04931304702,阿蘇,熊本県,旧役犬原小学校,TOPCON NETG5,TRM59800.80 GSI
60704,EL04931211001,高森,熊本県,高森町立色見保育園,TRIMBLE NETR9,TPSCR.G5 GSI
60705,EL05031224802,宇佐,大分県,宇佐市総合運動場,TRIMBLE ALLOY,TPSCR.G5 GSI
60706,EL05031041701,日出,大分県,大神漁港,TOPCON NETG5,TRM159900.00 GSI
60707,EL04931702902,玖珠,大分県,玖珠町立小田小学校,TRIMBLE NETR9,TRM59800.80 GSI
60708,EL04931439002, 直入 ,大分県,直入町竹田直入森林組合入口町有地,5700,TRM29659.00
60709,EL04931647603,大分,大分県,虹ヶ丘西児童公園,TOPCON NETG5,TRM59800.80 GSI
60710,EL04930672301,前津江,大分県,日田市林間広場管理棟,TRIMBLE ALLOY,TRM59800.80 GSI
60711,EL04831646202,北方,宮崎県,北方総合運動公園,TRIMBLE NETR9,TPSCR.G5 GSI
60712,EL04831426602,宮崎南郷,宮崎県,美郷町立南郷中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60713,EL04831038803,新富,宮崎県,新富町弓道場,TOPCON NETG5,TRM59800.80 GSI
60714,EL04830065902,えびの,宮崎県,えびの市立飯野小学校,TOPCON NETG5,TRM59800.80 GSI
60715,EL04731621403,宮崎田野,宮崎県,宮崎市Ｂ＆Ｇ田野海洋センター,TOPCON NETG5,TPSCR.G5 GSI
60716,EL04731027401,串間２,宮崎県,串間市立都井小学校,TRIMBLE ALLOY,TRM59800.80 GSI
60717,EL04830213401,東,鹿児島県,特別養護老人ホーム「桃源郷」,TOPCON NETG5,TPSCR.G5 GSI
60718,EL04730639503,宮之城,鹿児島県,さつま町宗功寺公園,TRIMBLE NETR9,TPSCR.G5 GSI
60719,EL04730354202,桜島,鹿児島県,桜島松浦町運動広場,TRIMBLE NETR9,TRM159900.00 GSI
60720,EL04730351602,鹿児島２,鹿児島県,鹿児島市黒神校区公民館,TRIMBLE NETR9,TPSCR.G5 GSI
60721,EL04730256001,鹿児島３,鹿児島県,鹿児島市水道局東桜島事務所,TRIMBLE NETR9,TPSCR.G5 GSI
60722,EL04730159502,垂水,鹿児島県,垂水市下福町団地公園,TRIMBLE ALLOY,TRM59800.80 GSI
60723,EL04630124101,鹿児島三島,鹿児島県,硫黄島城ヶ原牧場,TRIMBLE NETR9,TPSCR.G5 GSI
60724,EL04631100202,西之表,鹿児島県,西之表市西京浄水場,TRIMBLE NETR9,TPSCR.G5 GSI
60725,EL04530515502,口永良部島,鹿児島県,口永良部島前田待避所,TOPCON NETG5,TPSCR.G5 GSI
60726,EL04530477202,南種子,鹿児島県,南種子町宇宙ヶ丘公園,TOPCON NETG5,TPSCR.G5 GSI
60727,EL04530437301,上屋久２,鹿児島県,上屋久町立永田中学校,TRIMBLE NETR9,TPSCR.G5 GSI
60728,EL04530248402,屋久,鹿児島県,尾之間むらづくり墓地公園,TRIMBLE NETR9,TPSCR.G5 GSI
60729,EL04429353602,十島,鹿児島県,諏訪之瀬島榊戸原牧場,TOPCON NETG5,TRM59800.80 GSI
60730,EL04229558501,笠利,鹿児島県,奄美市立笠利小学校,TRIMBLE NETR9,TPSCR.G5 GSI
60731,EL04230404203,喜界１,鹿児島県,喜界町有機物供給センター,TRIMBLE ALLOY,TPSCR.G5 GSI
60732,EL04229375302,喜界２,鹿児島県,喜界町荒木グラウンド,TOPCON NETG5,TPSCR.G5 GSI
60733,EL04229126502,瀬戸内,鹿児島県,瀬戸内町立図書館・郷土館,TRIMBLE NETR9,TPSCR.G5 GSI
60734,EL04128577101,鹿児島天城,鹿児島県,天城町立中央公民館,TOPCON NETG3,TPSCR.G5 GSI
60735,EL04128058201,和泊,鹿児島県,和泊町立和泊小学校,TRIMBLE NETR9,TRM59800.80 GSI
60736,EL04027373502,伊是名,沖縄県,内花配水池内村有地,TOPCON NETG5,TRM59800.80 GSI
60737,EL04028213901,国頭,沖縄県,国頭村立北国小・中学校,TRIMBLE ALLOY,TRM59800.80 GSI
60738,EL04028014101,大宜味,沖縄県,農村環境改善センター,TOPCON NETG5,TRM159900.00 GSI
60739,EL03927619802,粟国,沖縄県,粟国村立粟国小・中学校,TRIMBLE NETR9,TRM59800.80 GSI
60740,EL03927577701,宜野座,沖縄県,農村公園,TOPCON NETG5,TRM59800.80 GSI
60741,EL03927563603,沖縄石川,沖縄県,石川市民の森公園,TRIMBLE ALLOY,TRM59800.80 GSI
60742,EL03927414101,渡名喜,沖縄県,渡名喜村立渡名喜幼稚園,TRIMBLE NETR9,TRM59800.80 GSI
60743,EL03926451901,具志川,沖縄県,久米島町立清水小学校,TRIMBLE ALLOY,TRM59800.80 GSI
60744,EL03927221702,渡嘉敷,沖縄県,森林公園,TOPCON NETG5,TRM59800.80 GSI
60745,EL03927260602,知念,沖縄県,南城市社会福祉センター,TRIMBLE ALLOY,TRM59800.80 GSI
60746,EL03831724303,北大東,沖縄県,黒部地区貯水池,TOPCON NETG5,TRM59800.80 GSI
60747,EL03725119301,伊良部,沖縄県,宮古島市立伊良部中学校,TRIMBLE NETR9,TRM59800.80 GSI
60748,EL03624756501,多良間,沖縄県,宮古市の森公園,TRIMBLE ALLOY,TRM159900.00 GSI
60749,EL03624624402,石垣１,沖縄県,石垣市立あかし幼稚園,TOPCON NETG5,TRM159900.00 GSI
